输入商标名,历史商标名,输入商标编号,历史商标编号,所属大类,两个商标有共同小项？,汉字编辑距离相似度,拼音相似度,汉字包含被包含,汉字排列组合,汉字含义相近,汉字字形相似度,英文编辑距离相似度,英文包含被包含,英文排列组合,数字完全匹配,商标状态,历史商标状态,是否相似商标
福,福满红,22915459,16565594,30,True,0.33,0.18,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福兆源,22915459,16561238,30,True,0.33,0.17,1.0,0.33,0.65,0.0,0.0,0.0,0.0,0.0,0,1,1
福,吉运福,22915459,16564441,30,True,0.33,0.22,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,昌福恒,22915459,16565264,30,True,0.33,0.15,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,华瑞福,22915459,16564387A,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,秀海福,22915459,16558062,30,True,0.33,0.2,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福田山,22915459,16557650,30,True,0.33,0.17,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,珍有福,22915459,16553421,30,True,0.33,0.18,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福聚源,22915459,16581739,30,True,0.33,0.2,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福少爷,22915459,16584520,30,True,0.33,0.2,1.0,0.33,0.56,0.0,0.0,0.0,0.0,0.0,0,1,1
福,巧翁福,22915459,16580433,30,True,0.33,0.17,1.0,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
福,口旺福,22915459,16588247,30,True,0.33,0.18,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,禄福源,22915459,16581716,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福琳祥,22915459,16575542,30,True,0.33,0.17,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,祥福春,22915459,16569010,30,True,0.33,0.15,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,潮乐福,22915459,16574193,30,True,0.33,0.2,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,鼎福,22915459,16531044,30,True,0.5,0.29,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,桂福玖,22915459,16540023,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,客有福,22915459,16543667,30,True,0.33,0.22,1.0,0.33,0.65,0.0,0.0,0.0,0.0,0.0,0,1,1
福,张金福,22915459,16540387,30,True,0.33,0.17,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,加福,22915459,1718671,30,True,0.5,0.33,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福粮,22915459,9508200,30,True,0.5,0.25,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福颂 HASONG HAPPY LOT CANDIES,22915459,12291514,30,True,0.5,0.29,1.0,0.5,0.84,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福瑞邦,22915459,11297031,30,True,0.33,0.18,1.0,0.33,0.57,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福达园,22915459,8974053,30,True,0.33,0.2,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,0,1
福,惠得福,22915459,4688097,30,True,0.33,0.22,1.0,0.33,0.65,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福娃;FUWA FOODS,22915459,5001281,30,True,0.5,0.4,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福娃,22915459,5001285,30,True,0.5,0.4,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,口之福,22915459,1678986,30,True,0.33,0.2,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,润福,22915459,1607091,30,True,0.5,0.33,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福佳林,22915459,7600293,30,True,0.33,0.2,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,来福门,22915459,7596363,30,True,0.33,0.2,1.0,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福鉴,22915459,15557477,30,True,0.5,0.29,1.0,0.5,0.84,0.0,0.0,0.0,0.0,0.0,0,1,1
福,黔佳福,22915459,15557588,30,True,0.33,0.18,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福晓,22915459,15590651,30,True,0.5,0.29,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福泰缘,22915459,15593399,30,True,0.33,0.18,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福慕堂,22915459,15593111,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,沃德福,22915459,15593953A,30,True,0.33,0.25,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,淮扬福,22915459,19625042,30,True,0.33,0.17,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福茶集,22915459,19659338,30,True,0.33,0.22,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,寓福堂,22915459,19680629,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福禄康,22915459,11231514,30,True,0.33,0.2,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,千福临,22915459,15460492,30,True,0.33,0.18,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福者,22915459,15467973,30,True,0.5,0.33,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福康堡,22915459,15457859,30,True,0.33,0.18,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,歪福,22915459,15456875,30,True,0.5,0.33,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,五福盛,22915459,15463249,30,True,0.33,0.18,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
福,赐福娃,22915459,15461106,30,True,0.33,0.25,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,老逢福,22915459,15459006,30,True,0.33,0.18,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,鸿福隆,22915459,15456895,30,True,0.33,0.17,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,稻五福,22915459,15463082,30,True,0.33,0.22,1.0,0.33,0.57,0.0,0.0,0.0,0.0,0.0,0,1,1
福,龙福宴,22915459,1638909,30,True,0.33,0.18,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,爸妈福,22915459,1639078,30,True,0.33,0.25,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,晟福,22915459,13090240,30,True,0.5,0.25,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,幸福歌,22915459,17393217,30,True,0.33,0.2,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福丽缘,22915459,17391531,30,True,0.33,0.2,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
福,多口福,22915459,17388847,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福昌恒,22915459,17387361A,30,True,0.33,0.15,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,康氏福,22915459,17352751,30,True,0.33,0.18,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,农福缘,22915459,17342479,30,True,0.33,0.17,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福苒,22915459,17346295,30,True,0.5,0.33,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,鑫福叶,22915459,17327392,30,True,0.33,0.22,1.0,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福妍堂,22915459,17378434,30,True,0.33,0.18,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,麦福佳,22915459,13463842,30,True,0.33,0.2,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福丽缘,22915459,15206899,30,True,0.33,0.2,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福晨,22915459,12250710,30,True,0.5,0.29,1.0,0.5,0.84,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福米,22915459,12249802,30,True,0.5,0.4,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福梦园,22915459,12258272,30,True,0.33,0.17,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福之福,22915459,12245699,30,True,0.33,0.22,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福心源,22915459,15979976,30,True,0.33,0.18,1.0,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
福,吉福寿,22915459,15974639,30,True,0.33,0.2,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,勤福,22915459,15965836,30,True,0.5,0.33,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,镜福堂,22915459,15923229,30,True,0.33,0.17,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
福,连福记,22915459,15896673,30,True,0.33,0.2,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,龚道福,22915459,15906225,30,True,0.33,0.18,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,好享福,22915459,15956376A,30,True,0.33,0.17,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福达园,22915459,15955764,30,True,0.33,0.2,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
福,锦福臣,22915459,15959450,30,True,0.33,0.18,1.0,0.33,0.57,0.0,0.0,0.0,0.0,0.0,0,1,1
福,兜福,22915459,15957773,30,True,0.5,0.33,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福瑞祥,22915459,4763467,30,True,0.33,0.17,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,祥瑞福,22915459,4763466,30,True,0.33,0.17,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福临门,22915459,1255116,30,True,0.33,0.2,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,农福临,22915459,21868203,30,True,0.33,0.18,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,常建福,22915459,21865438,30,True,0.33,0.15,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福优玖,22915459,21862102,30,True,0.33,0.2,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,瘦福,22915459,21860426,30,True,0.5,0.29,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,王福凤,22915459,21874277,30,True,0.33,0.17,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,多福达,22915459,21870335,30,True,0.33,0.22,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,满福瑞,22915459,21875607,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,悟福源,22915459,21871758,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福峦山,22915459,21874947,30,True,0.33,0.17,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,佛,22915459,21882844,30,True,0.0,1.0,0.0,0.0,0.13,0.38,0.0,0.0,0.0,0.0,0,0,1
福,敬王福,22915459,21888138,30,True,0.33,0.17,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福盈郴,22915459,21889742,30,True,0.33,0.17,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,君口福,22915459,21887448,30,True,0.33,0.2,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,敬王福,22915459,21888133,30,True,0.33,0.17,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,蒸幸福,22915459,21894187,30,True,0.33,0.15,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福爹,22915459,21884775,30,True,0.5,0.33,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,铁福韵,22915459,21894308,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,桃百福,22915459,21885105,30,True,0.33,0.2,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福百利,22915459,21907477,30,True,0.33,0.22,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福百弘,22915459,21907323,30,True,0.33,0.18,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福大阔,22915459,20189102,30,True,0.33,0.22,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,靓福仕,22915459,17701593,30,True,0.33,0.18,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福泰祥,22915459,17698376,30,True,0.33,0.17,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福盛祥,22915459,17698355,30,True,0.33,0.14,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,植福,22915459,17676050,30,True,0.5,0.33,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福味斋,22915459,17663707,30,True,0.33,0.18,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福盛阁,22915459,11939308,30,True,0.33,0.18,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,麦加福,22915459,11945369,30,True,0.33,0.2,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福相缘,22915459,11925706,30,True,0.33,0.15,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福鱻,22915459,17477282,30,True,0.5,0.29,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福源门,22915459,17478177,30,True,0.33,0.18,1.0,0.33,0.57,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福相逢,22915459,17477579,30,True,0.33,0.15,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
福,稻福记,22915459,17479930,30,True,0.33,0.22,1.0,0.33,0.65,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福禄多,22915459,17469936,30,True,0.33,0.22,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福克,22915459,17470781,30,True,0.5,0.4,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福嘉轩,22915459,17498939,30,True,0.33,0.18,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福封茶,22915459,17487712A,30,True,0.33,0.18,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福帖 SKYSEND,22915459,17487497,30,True,0.5,0.33,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,佳友福,22915459,17487162,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福虹,22915459,17514469,30,True,0.5,0.29,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,大多福,22915459,15089739,30,True,0.33,0.22,1.0,0.33,0.57,0.0,0.0,0.0,0.0,0.0,0,1,1
福,九福牛,22915459,3940680,30,True,0.33,0.2,1.0,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
福,储福,22915459,10270646,30,True,0.5,0.33,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福源川,22915459,16882997,30,True,0.33,0.15,1.0,0.33,0.57,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福华号,22915459,16884739,30,True,0.33,0.2,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福兴旺,22915459,13794545,30,True,0.33,0.17,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福领,22915459,16070360,30,True,0.5,0.29,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福衍园,22915459,16065097,30,True,0.33,0.18,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福茶府,22915459,16050011,30,True,0.33,0.22,1.0,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福传,22915459,10680332,30,True,0.5,0.25,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,佳华福,22915459,10644290,30,True,0.33,0.2,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,李长福,22915459,6832203,30,True,0.33,0.18,1.0,0.33,0.66,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福莲连,22915459,4799161,30,True,0.33,0.17,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福欣康,22915459,18451026A,30,True,0.33,0.18,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,盼福,22915459,7300260,30,True,0.5,0.33,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福可多,22915459,3626981,30,True,0.33,0.22,1.0,0.33,0.65,0.0,0.0,0.0,0.0,0.0,0,1,1
福,可福多,22915459,3626982,30,True,0.33,0.22,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,颂福堂,22915459,17015397,30,True,0.33,0.17,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,宝利福,22915459,16998724,30,True,0.33,0.22,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福晟,22915459,17008051,30,True,0.5,0.25,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,老福昌,22915459,16996585A,30,True,0.33,0.17,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福乐泉,22915459,16989743,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,金福泰,22915459,17039000,30,True,0.33,0.2,1.0,0.33,0.69,0.0,0.0,0.0,0.0,0.0,0,1,1
福,宋红福,22915459,17045524,30,True,0.33,0.17,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,杞百福,22915459,17035324,30,True,0.33,0.22,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
福,明大福,22915459,17027724,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,五福山,22915459,17071049,30,True,0.33,0.2,1.0,0.33,0.57,0.0,0.0,0.0,0.0,0.0,0,1,1
福,包大福,22915459,17075846,30,True,0.33,0.22,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,裕福记,22915459,17069604,30,True,0.33,0.25,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福德兴,22915459,17076730,30,True,0.33,0.2,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,恒福昌,22915459,17071390,30,True,0.33,0.15,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,宏福兴,22915459,17069072,30,True,0.33,0.17,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,燕福,22915459,11829646,30,True,0.5,0.33,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,怡佳福,22915459,11830690,30,True,0.33,0.22,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,翱福鑫,22915459,11854451,30,True,0.33,0.22,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福贵鱼,22915459,11863216,30,True,0.33,0.22,1.0,0.33,0.56,0.0,0.0,0.0,0.0,0.0,0,1,1
福,生福庄,22915459,11857875,30,True,0.33,0.13,1.0,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福生,22915459,11839079,30,True,0.5,0.25,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,锦福池,22915459,11848531,30,True,0.33,0.2,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,百福星,22915459,11844423,30,True,0.33,0.18,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,溢福,22915459,4809248,30,True,0.5,0.4,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福马,22915459,1622798,30,True,0.5,0.4,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,澳福,22915459,1563138,30,True,0.5,0.4,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福花,22915459,1615077,30,True,0.5,0.33,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,溢福源,22915459,15623537,30,True,0.33,0.2,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,鹿福来,22915459,15616025,30,True,0.33,0.22,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福忠 FU CHUNG TAIWAN’S VILLAGE CUISINE,22915459,15620158,30,True,0.5,0.25,1.0,0.5,0.86,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福居斋,22915459,15614862,30,True,0.33,0.2,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福源虹,22915459,15618042,30,True,0.33,0.17,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福元庆,22915459,15622996,30,True,0.33,0.17,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,鎏福,22915459,14614112,30,True,0.5,0.33,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福冀源,22915459,16157678,30,True,0.33,0.2,1.0,0.33,0.64,0.0,0.0,0.0,0.0,0.0,0,1,1
福,天祚福,22915459,16155676,30,True,0.33,0.18,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福佳香,22915459,11467071,30,True,0.33,0.17,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,幸福渠,22915459,11466358,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,余福,22915459,1667175,30,True,0.5,0.4,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福临门,22915459,12601899,30,True,0.33,0.2,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福源香,22915459,7475801,30,True,0.33,0.15,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福农粘,22915459,4207671,30,True,0.33,0.17,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福来伴,22915459,18276900,30,True,0.33,0.2,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福和兴,22915459,5321123,30,True,0.33,0.2,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,绿福春,22915459,14473889,30,True,0.33,0.2,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福村,22915459,14476449,30,True,0.5,0.33,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,今绿福,22915459,14425204,30,True,0.33,0.22,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福寿山,22915459,8858879,30,True,0.33,0.17,1.0,0.33,0.57,0.0,0.0,0.0,0.0,0.0,0,1,1
福,华福园,22915459,16902337,30,True,0.33,0.18,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福百代,22915459,16908346,30,True,0.33,0.2,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,百味福,22915459,16903437,30,True,0.33,0.2,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,康福来,22915459,3298057,30,True,0.33,0.18,1.0,0.33,0.59,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福甄,22915459,16877353,30,True,0.5,0.29,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福浓浓,22915459,16872393,30,True,0.33,0.17,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,汇家福,22915459,16864597,30,True,0.33,0.2,1.0,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
福,瑞福莱,22915459,16866731,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,瑞福莱,22915459,16866729,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福龙桥,22915459,16862479,30,True,0.33,0.17,1.0,0.33,0.66,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福禄山,22915459,16895727,30,True,0.33,0.2,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福泽堂,22915459,10809654,30,True,0.33,0.2,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
福,天德福,22915459,4852983,30,True,0.33,0.2,1.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
福,口得福,22915459,4851461,30,True,0.33,0.22,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,先福,22915459,4854969,30,True,0.5,0.29,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福燕,22915459,740065,30,True,0.5,0.33,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,杨远福,22915459,4681836,30,True,0.33,0.17,1.0,0.33,0.65,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福甜,22915459,3003865,30,True,0.5,0.29,1.0,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福照峰,22915459,9068734,30,True,0.33,0.17,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,翠福春,22915459,21351686,30,True,0.33,0.18,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,福龙娃,22915459,21405221,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,宝福林,22915459,21405167,30,True,0.33,0.2,1.0,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,0,1
福,福正益,22915459,21412236,30,True,0.33,0.18,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
福,冻来福,22915459,21435004,30,True,0.33,0.18,1.0,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
福,佰穗福,22915459,21440673,30,True,0.33,0.2,1.0,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,0,1
